"seq","locale","as_is_url","to_be_url","val"
143,UK,/uk/APPLIANCES/coretech/refrigerator,"",""
144,UK,/uk/APPLIANCES/coretech/washing-machine,"",""
145,UK,/uk/APPLIANCES/thinq,/uk/support/additional-support/thinq/,""
146,UK,/uk/APPLIANCES/washing-machine-buying-guide,"",""
147,UK,/uk/combi-fridge-freezers,/uk/refrigerator/combi/,""
148,UK,/uk/dishwashers,/uk/dishwashers/,""
149,UK,/uk/dishwashers/lg-D1453WF,/uk/dishwashers/,lg-D1453WF
150,UK,/uk/dishwashers/lg-D1454BF,/uk/dishwashers/,lg-D1454BF
151,UK,/uk/dishwashers/lg-D1454TF,/uk/dishwashers/,lg-D1454TF
152,UK,/uk/dishwashers/lg-D1483BF,/uk/dishwashers/,lg-D1483BF
153,UK,/uk/dishwashers/lg-D1483CF,/uk/dishwashers/,lg-D1483CF
154,UK,/uk/dishwashers/lg-D1484BF,/uk/dishwashers/,lg-D1484BF
155,UK,/uk/dishwashers/lg-D1484CF,/uk/dishwashers/,lg-D1484CF
156,UK,/uk/dishwashers/lg-D1484WF,/uk/dishwashers/,lg-D1484WF
157,UK,/uk/dishwashers/lg-db325txs,/uk/dishwashers/,lg-db325txs
158,UK,/uk/dishwashers/lg-db425txs,/uk/dishwashers/,lg-db425txs
159,UK,/uk/dishwashers/lg-df222fps,/uk/dishwashers/,lg-df222fps
160,UK,/uk/dishwashers/lg-df325fps,/uk/dishwashers/,lg-df325fps
161,UK,/uk/dishwashers/lg-df455hms,/uk/dishwashers/,lg-df455hms
162,UK,/uk/door-in-door-fridge-freezers,/uk/fridge-freezers/door-in-door-fridge-freezer/,""
163,UK,/uk/fridge-freezer-buying-guide,"",""
164,UK,/uk/fridge-freezers,/uk/fridge-freezers/,""
165,UK,/uk/fridge-freezers/discontinued,"",""
166,UK,/uk/fridge-freezers/lg-GB3133PVGK-fridge-freezer,/uk/refrigerator/,lg-GB3133PVGK-fridge-freezer
167,UK,/uk/fridge-freezers/lg-GB3133PVGW-fridge-freezers,/uk/refrigerator/,lg-GB3133PVGW-fridge-freezers
168,UK,/uk/fridge-freezers/lg-GB3133PVJW-fridge-freezers,/uk/refrigerator/,lg-GB3133PVJW-fridge-freezers
169,UK,/uk/fridge-freezers/lg-GB3133SWGW,/uk/refrigerator/,lg-GB3133SWGW
170,UK,/uk/fridge-freezers/lg-GB3133WBGK-fridge-freezer,/uk/refrigerator/,lg-GB3133WBGK-fridge-freezer
171,UK,/uk/fridge-freezers/lg-GB3133WBGW,/uk/refrigerator/,lg-GB3133WBGW
172,UK,/uk/fridge-freezers/lg-GB5133AVBW-fridge-freezer,/uk/refrigerator/,lg-GB5133AVBW-fridge-freezer
173,UK,/uk/fridge-freezers/lg-GB5133WBBW-fridge-freezer,/uk/refrigerator/,lg-GB5133WBBW-fridge-freezer
174,UK,/uk/fridge-freezers/lg-GB5237AVEW-fridge-freezers,/uk/refrigerator/,lg-GB5237AVEW-fridge-freezers
175,UK,/uk/fridge-freezers/lg-GB5237AVFW-fridge-freezers,/uk/refrigerator/,lg-GB5237AVFW-fridge-freezers
176,UK,/uk/fridge-freezers/lg-GB5240AVAW,/uk/refrigerator/,lg-GB5240AVAW
177,UK,/uk/fridge-freezers/lg-GB5240AVAZ-fridge-freezers,/uk/refrigerator/,lg-GB5240AVAZ-fridge-freezers
178,UK,/uk/fridge-freezers/lg-GB5240AVCW-fridge-freezers,/uk/refrigerator/,lg-GB5240AVCW-fridge-freezers
179,UK,/uk/fridge-freezers/lg-GB5533BMTW,/uk/refrigerator/,lg-GB5533BMTW
180,UK,/uk/fridge-freezers/lg-GB6140PZQV,/uk/refrigerator/,lg-GB6140PZQV
181,UK,/uk/fridge-freezers/lg-GB7138A2VW1-fridge-freezer,/uk/refrigerator/,lg-GB7138A2VW1-fridge-freezer
182,UK,/uk/fridge-freezers/lg-GB7138A2VZ1-fridge-freezers,/uk/refrigerator/,lg-GB7138A2VZ1-fridge-freezers
183,UK,/uk/fridge-freezers/lg-GB7143A2PW1-fridge-freezer,/uk/refrigerator/,lg-GB7143A2PW1-fridge-freezer
184,UK,/uk/fridge-freezers/lg-GB7143A2PZ1-fridge-freezer,/uk/refrigerator/,lg-GB7143A2PZ1-fridge-freezer
185,UK,/uk/fridge-freezers/lg-GB7143AESF,/uk/refrigerator/,lg-GB7143AESF
186,UK,/uk/fridge-freezers/lg-GBB329DSJZ,/uk/refrigerator/,lg-GBB329DSJZ
187,UK,/uk/fridge-freezers/lg-GBB39DSJZ,/uk/refrigerator/,lg-GBB39DSJZ
188,UK,/uk/fridge-freezers/lg-GBB39SWJZ,/uk/refrigerator/,lg-GBB39SWJZ
189,UK,/uk/fridge-freezers/lg-GBB530NSCFE,/uk/refrigerator/,lg-GBB530NSCFE
190,UK,/uk/fridge-freezers/lg-GBB530NSCPB,/uk/refrigerator/,lg-GBB530NSCPB
191,UK,/uk/fridge-freezers/lg-GBB530NSQFE,/uk/refrigerator/,lg-GBB530NSQFE
192,UK,/uk/fridge-freezers/lg-GBB530PZCFB,/uk/refrigerator/,lg-GBB530PZCFB
193,UK,/uk/fridge-freezers/lg-GBB530PZCFS,/uk/refrigerator/,lg-GBB530PZCFS
194,UK,/uk/fridge-freezers/lg-GBB530VMCQE,/uk/refrigerator/,lg-GBB530VMCQE
195,UK,/uk/fridge-freezers/lg-GBB539NSCFE,/uk/refrigerator/,lg-GBB539NSCFE
196,UK,/uk/fridge-freezers/lg-GBB539NSCPB,/uk/refrigerator/,lg-GBB539NSCPB
197,UK,/uk/fridge-freezers/lg-GBB539NSCPS,/uk/refrigerator/,lg-GBB539NSCPS
198,UK,/uk/fridge-freezers/lg-GBB539PVQWB,/uk/refrigerator/,lg-GBB539PVQWB
199,UK,/uk/fridge-freezers/lg-GBB539PZCWS,/uk/refrigerator/,lg-GBB539PZCWS
200,UK,/uk/fridge-freezers/lg-GBB539PZHWB,/uk/refrigerator/,lg-GBB539PZHWB
201,UK,/uk/fridge-freezers/lg-GBB539SWCWS,/uk/refrigerator/,lg-GBB539SWCWS
202,UK,/uk/fridge-freezers/lg-GBB539SWHWB,/uk/refrigerator/,lg-GBB539SWHWB
203,UK,/uk/fridge-freezers/lg-GBB59PZFZB,/uk/refrigerator/,lg-GBB59PZFZB
204,UK,/uk/fridge-freezers/lg-GBB59PZRZS,/uk/refrigerator/,lg-GBB59PZRZS
205,UK,/uk/fridge-freezers/lg-GBB59SWJZB,/uk/refrigerator/,lg-GBB59SWJZB
206,UK,/uk/fridge-freezers/lg-GBB59SWRZS,/uk/refrigerator/,lg-GBB59SWRZS
207,UK,/uk/fridge-freezers/lg-GBB60BLGFS,/uk/refrigerator/,lg-GBB60BLGFS
208,UK,/uk/fridge-freezers/lg-GBB60MCGFS,/uk/refrigerator/,lg-GBB60MCGFS
209,UK,/uk/fridge-freezers/lg-GBB60MCPFS,/uk/refrigerator/,lg-GBB60MCPFS
210,UK,/uk/fridge-freezers/lg-GBB60NSYQE,/uk/refrigerator/,lg-GBB60NSYQE
211,UK,/uk/fridge-freezers/lg-GBB60PZDFS,/uk/refrigerator/,lg-GBB60PZDFS
212,UK,/uk/fridge-freezers/lg-GBB60PZDZS,/uk/refrigerator/,lg-GBB60PZDZS
213,UK,/uk/fridge-freezers/lg-GBB60PZGFB,/uk/refrigerator/,lg-GBB60PZGFB
214,UK,/uk/fridge-freezers/lg-GBB60PZJZS,/uk/refrigerator/,lg-GBB60PZJZS
215,UK,/uk/fridge-freezers/lg-GBB60PZPFS,/uk/refrigerator/,lg-GBB60PZPFS
216,UK,/uk/fridge-freezers/lg-GBB60SAFFB,/uk/refrigerator/,lg-GBB60SAFFB
217,UK,/uk/fridge-freezers/lg-gbb61bljec,/uk/refrigerator/,lg-gbb61bljec
218,UK,/uk/fridge-freezers/lg-gbb61dsjen,/uk/refrigerator/,lg-gbb61dsjen
219,UK,/uk/fridge-freezers/lg-gbb61dsjzn,/uk/refrigerator/,lg-gbb61dsjzn
220,UK,/uk/fridge-freezers/lg-GBB61DSJZN,/uk/refrigerator/,lg-GBB61DSJZN
221,UK,/uk/fridge-freezers/lg-gbb61pzjec,/uk/refrigerator/,lg-gbb61pzjec
222,UK,/uk/fridge-freezers/lg-GBB61PZJZN,/uk/refrigerator/,lg-GBB61PZJZN
223,UK,/uk/fridge-freezers/lg-gbb61swjec,/uk/refrigerator/,lg-gbb61swjec
224,UK,/uk/fridge-freezers/lg-gbb62pzgcc,/uk/refrigerator/,lg-gbb62pzgcc
225,UK,/uk/fridge-freezers/lg-GBB62PZGFN,/uk/refrigerator/,lg-GBB62PZGFN
226,UK,/uk/fridge-freezers/lg-gbb72mcufn,/uk/refrigerator/,lg-gbb72mcufn
227,UK,/uk/fridge-freezers/lg-gbb72mcvbn,/uk/refrigerator/,lg-gbb72mcvbn
228,UK,/uk/fridge-freezers/lg-GBB72PZEFN,/uk/refrigerator/,lg-GBB72PZEFN
229,UK,/uk/fridge-freezers/lg-gbb92mcabp,/uk/refrigerator/,lg-gbb92mcabp
230,UK,/uk/fridge-freezers/lg-gbb92mcbap,/uk/refrigerator/,lg-gbb92mcbap
231,UK,/uk/fridge-freezers/lg-GBB92MCBKP,/uk/refrigerator/,lg-GBB92MCBKP
232,UK,/uk/fridge-freezers/lg-gbb92stacp,/uk/refrigerator/,lg-gbb92stacp
233,UK,/uk/fridge-freezers/lg-GBB92STAQP,/uk/refrigerator/,lg-GBB92STAQP
234,UK,/uk/fridge-freezers/lg-GBB92STAXP,/uk/refrigerator/,lg-GBB92STAXP
235,UK,/uk/fridge-freezers/lg-gbd62pzyfn,/uk/refrigerator/,lg-gbd62pzyfn
236,UK,/uk/fridge-freezers/lg-GBF530NSQPB,/uk/refrigerator/,lg-GBF530NSQPB
237,UK,/uk/fridge-freezers/lg-GBF530NSQWB,/uk/refrigerator/,lg-GBF530NSQWB
238,UK,/uk/fridge-freezers/lg-GBF530PVQPB,/uk/refrigerator/,lg-GBF530PVQPB
239,UK,/uk/fridge-freezers/lg-GBF539NSQWB,/uk/refrigerator/,lg-GBF539NSQWB
240,UK,/uk/fridge-freezers/lg-GBF539PVQWB,/uk/refrigerator/,lg-GBF539PVQWB
241,UK,/uk/fridge-freezers/lg-GBF539WBQWB,/uk/refrigerator/,lg-GBF539WBQWB
242,UK,/uk/fridge-freezers/lg-GBF548GVDZH,/uk/refrigerator/,lg-GBF548GVDZH
243,UK,/uk/fridge-freezers/lg-GBF548PZDZH,/uk/refrigerator/,lg-GBF548PZDZH
244,UK,/uk/fridge-freezers/lg-GBF59NSKZB,/uk/refrigerator/,lg-GBF59NSKZB
245,UK,/uk/fridge-freezers/lg-GBF59PZKZB,/uk/refrigerator/,lg-GBF59PZKZB
246,UK,/uk/fridge-freezers/lg-GBF59WBKZB,/uk/refrigerator/,lg-GBF59WBKZB
247,UK,/uk/fridge-freezers/lg-GBF60NSFZB,/uk/refrigerator/,lg-GBF60NSFZB
248,UK,/uk/fridge-freezers/lg-gbf61blhen,/uk/refrigerator/,lg-gbf61blhen
249,UK,/uk/fridge-freezers/lg-GBF61PZJZN,/uk/refrigerator/,lg-GBF61PZJZN
250,UK,/uk/fridge-freezers/lg-gbf62pzjmn,/uk/refrigerator/,lg-gbf62pzjmn
251,UK,/uk/fridge-freezers/lg-GBP31DSLZN,/uk/refrigerator/,lg-GBP31DSLZN
252,UK,/uk/fridge-freezers/lg-GCB399BVCA-fridge-freezer,/uk/refrigerator/,lg-GCB399BVCA-fridge-freezer
253,UK,/uk/fridge-freezers/lg-GCF399BBQA-fridge-freezer,/uk/refrigerator/,lg-GCF399BBQA-fridge-freezer
254,UK,/uk/fridge-freezers/lg-GCF399BUQA-fridge-freezer,/uk/refrigerator/,lg-GCF399BUQA-fridge-freezer
255,UK,/uk/fridge-freezers/lg-GCF409BSQW-fridge-freezer,/uk/refrigerator/,lg-GCF409BSQW-fridge-freezer
256,UK,/uk/fridge-freezers/lg-GCL217LGNA-american-style-fridge-freezer,/uk/refrigerator/,lg-GCL217LGNA-american-style-fridge-freezer
257,UK,/uk/fridge-freezers/lg-GF5137AVHW1-freezer,/uk/refrigerator/,lg-GF5137AVHW1-freezer
258,UK,/uk/fridge-freezers/lg-GF5137WBHW1,/uk/refrigerator/,lg-GF5137WBHW1
259,UK,/uk/fridge-freezers/lg-GL5141AVAW1-fridge,/uk/refrigerator/,lg-GL5141AVAW1-fridge
260,UK,/uk/fridge-freezers/lg-GL5141PZBZ,/uk/refrigerator/,lg-GL5141PZBZ
261,UK,/uk/fridge-freezers/lg-GL5141WBAW1,/uk/refrigerator/,lg-GL5141WBAW1
262,UK,/uk/fridge-freezers/lg-GM5148AERV-multi-door-bottom-freezer,/uk/refrigerator/,lg-GM5148AERV-multi-door-bottom-freezer
263,UK,/uk/fridge-freezers/lg-GM6140PZQV,/uk/refrigerator/,lg-GM6140PZQV
264,UK,/uk/fridge-freezers/lg-gmb844pzfg,/uk/refrigerator/,lg-gmb844pzfg
265,UK,/uk/fridge-freezers/lg-GMJ844PZKV,/uk/refrigerator/,lg-GMJ844PZKV
266,UK,/uk/fridge-freezers/lg-GMJ916NSHV,/uk/refrigerator/,lg-GMJ916NSHV
267,UK,/uk/fridge-freezers/lg-GMJ936NSHV,/uk/refrigerator/,lg-GMJ936NSHV
268,UK,/uk/fridge-freezers/lg-gml844pz6f,/uk/refrigerator/,lg-gml844pz6f
269,UK,/uk/fridge-freezers/lg-GML844PZKV,/uk/refrigerator/,lg-GML844PZKV
270,UK,/uk/fridge-freezers/lg-GML916NSHV,/uk/refrigerator/,lg-GML916NSHV
271,UK,/uk/fridge-freezers/lg-GML936NSHV,/uk/refrigerator/,lg-GML936NSHV
272,UK,/uk/fridge-freezers/lg-gml945pz8f,/uk/refrigerator/,lg-gml945pz8f
273,UK,/uk/fridge-freezers/lg-GMM916NSHV,/uk/refrigerator/,lg-GMM916NSHV
274,UK,/uk/fridge-freezers/lg-gmx844mc6f,/uk/refrigerator/,lg-gmx844mc6f
275,UK,/uk/fridge-freezers/lg-GMX844MCKV,/uk/refrigerator/,lg-GMX844MCKV
276,UK,/uk/fridge-freezers/lg-GMX936SBHV,/uk/refrigerator/,lg-GMX936SBHV
277,UK,/uk/fridge-freezers/lg-gmx945mc9f,/uk/refrigerator/,lg-gmx945mc9f
278,UK,/uk/fridge-freezers/lg-GR419BBCA-fridge-freezer,/uk/refrigerator/,lg-GR419BBCA-fridge-freezer
279,UK,/uk/fridge-freezers/lg-GR419BSCA-fridge-freezer,/uk/refrigerator/,lg-GR419BSCA-fridge-freezer
280,UK,/uk/fridge-freezers/lg-GR419BSGA-fridge-freezer,/uk/refrigerator/,lg-GR419BSGA-fridge-freezer
281,UK,/uk/fridge-freezers/lg-GRF429BBGA-fridge-freezer,/uk/refrigerator/,lg-GRF429BBGA-fridge-freezer
282,UK,/uk/fridge-freezers/lg-GRF429BBQA-fridge-freezer,/uk/refrigerator/,lg-GRF429BBQA-fridge-freezer
283,UK,/uk/fridge-freezers/lg-GRF459BSCA-fridge-freezer,/uk/refrigerator/,lg-GRF459BSCA-fridge-freezer
284,UK,/uk/fridge-freezers/lg-GRF459BSGA-fridge-freezer,/uk/refrigerator/,lg-GRF459BSGA-fridge-freezer
285,UK,/uk/fridge-freezers/lg-GRL247CKPV-american-style-fridge-freezer,/uk/refrigerator/,lg-GRL247CKPV-american-style-fridge-freezer
286,UK,/uk/fridge-freezers/lg-GRP247JHMV-american-style-fridge-freezer,/uk/refrigerator/,lg-GRP247JHMV-american-style-fridge-freezer
287,UK,/uk/fridge-freezers/lg-GS3159AVHV-fridge-freezers,/uk/refrigerator/,lg-GS3159AVHV-fridge-freezers
288,UK,/uk/fridge-freezers/lg-GS3159PVFV-fridge-freezers,/uk/refrigerator/,lg-GS3159PVFV-fridge-freezers
289,UK,/uk/fridge-freezers/lg-GS3159PVHV,/uk/refrigerator/,lg-GS3159PVHV
290,UK,/uk/fridge-freezers/lg-GS3159PVJV-fridge-freezers,/uk/refrigerator/,lg-GS3159PVJV-fridge-freezers
291,UK,/uk/fridge-freezers/lg-GS3159SWJV-fridge-freezers,/uk/refrigerator/,lg-GS3159SWJV-fridge-freezers
292,UK,/uk/fridge-freezers/lg-GS3159WBFV,/uk/refrigerator/,lg-GS3159WBFV
293,UK,/uk/fridge-freezers/lg-GS3159WBHV,/uk/refrigerator/,lg-GS3159WBHV
294,UK,/uk/fridge-freezers/lg-GS3159WBJV-american-style-fridge-freezer,/uk/refrigerator/,lg-GS3159WBJV-american-style-fridge-freezer
295,UK,/uk/fridge-freezers/lg-GS5163AVJV-fridge-freezers,/uk/refrigerator/,lg-GS5163AVJV-fridge-freezers
296,UK,/uk/fridge-freezers/lg-GS5163AVLZ-fridge-freezers,/uk/refrigerator/,lg-GS5163AVLZ-fridge-freezers
297,UK,/uk/fridge-freezers/lg-GS5163AVMV,/uk/refrigerator/,lg-GS5163AVMV
298,UK,/uk/fridge-freezers/lg-GS5163NSMV,/uk/refrigerator/,lg-GS5163NSMV
299,UK,/uk/fridge-freezers/lg-GS5163SVLV-fridge-freezers,/uk/refrigerator/,lg-GS5163SVLV-fridge-freezers
300,UK,/uk/fridge-freezers/lg-GS5163WBJV,/uk/refrigerator/,lg-GS5163WBJV
301,UK,/uk/fridge-freezers/lg-GS5163WBMV-fridge-freezers,/uk/refrigerator/,lg-GS5163WBMV-fridge-freezers
302,UK,/uk/fridge-freezers/lg-GS7161AELV-american-style-fridge-freezer,/uk/refrigerator/,lg-GS7161AELV-american-style-fridge-freezer
303,UK,/uk/fridge-freezers/lg-GS9166AENV-american-style-fridge-freezer,/uk/refrigerator/,lg-GS9166AENV-american-style-fridge-freezer
304,UK,/uk/fridge-freezers/lg-GS9366AEAV,/uk/refrigerator/,lg-GS9366AEAV
305,UK,/uk/fridge-freezers/lg-GSB325NSQV,/uk/refrigerator/,lg-GSB325NSQV
306,UK,/uk/fridge-freezers/lg-GSB325PVQV,/uk/refrigerator/,lg-GSB325PVQV
307,UK,/uk/fridge-freezers/lg-GSB325SWQV,/uk/refrigerator/,lg-GSB325SWQV
308,UK,/uk/fridge-freezers/lg-GSB325WBQV,/uk/refrigerator/,lg-GSB325WBQV
309,UK,/uk/fridge-freezers/lg-GSB760PZXV,/uk/refrigerator/,lg-GSB760PZXV
310,UK,/uk/fridge-freezers/lg-GSB760PZXZ,/uk/refrigerator/,lg-GSB760PZXZ
311,UK,/uk/fridge-freezers/lg-gsbv70dstf,/uk/refrigerator/,lg-gsbv70dstf
312,UK,/uk/fridge-freezers/lg-gsi960pzvv,/uk/refrigerator/,lg-gsi960pzvv
313,UK,/uk/fridge-freezers/lg-GSJ560PZXV,/uk/refrigerator/,lg-GSJ560PZXV
314,UK,/uk/fridge-freezers/lg-GSJ761PZXV,/uk/refrigerator/,lg-GSJ761PZXV
315,UK,/uk/fridge-freezers/lg-GSJ961NSBV,/uk/refrigerator/,lg-GSJ961NSBV
316,UK,/uk/fridge-freezers/lg-GSJ961NSVV,/uk/refrigerator/,lg-GSJ961NSVV
317,UK,/uk/fridge-freezers/lg-GSJ961PZVV,/uk/refrigerator/,lg-GSJ961PZVV
318,UK,/uk/fridge-freezers/lg-gsjv50dsxf,/uk/refrigerator/,lg-gsjv50dsxf
319,UK,/uk/fridge-freezers/lg-gsjv51dsxf,/uk/refrigerator/,lg-gsjv51dsxf
320,UK,/uk/fridge-freezers/lg-gsjv70pztf,/uk/refrigerator/,lg-gsjv70pztf
321,UK,/uk/fridge-freezers/lg-gsjv90bsae,/uk/refrigerator/,lg-gsjv90bsae
322,UK,/uk/fridge-freezers/lg-gsjv90pzae,/uk/refrigerator/,lg-gsjv90pzae
323,UK,/uk/fridge-freezers/lg-gsjv91bsae,/uk/refrigerator/,lg-gsjv91bsae
324,UK,/uk/fridge-freezers/lg-gsjv91pzae,/uk/refrigerator/,lg-gsjv91pzae
325,UK,/uk/fridge-freezers/lg-GSL325NSYV,/uk/refrigerator/,lg-GSL325NSYV
326,UK,/uk/fridge-freezers/lg-GSL325PVQV,/uk/refrigerator/,lg-GSL325PVQV
327,UK,/uk/fridge-freezers/lg-GSL325PVYV,/uk/refrigerator/,lg-GSL325PVYV
328,UK,/uk/fridge-freezers/lg-GSL325WBQV,/uk/refrigerator/,lg-GSL325WBQV
329,UK,/uk/fridge-freezers/lg-GSL325WBYV,/uk/refrigerator/,lg-GSL325WBYV
330,UK,/uk/fridge-freezers/lg-GSL360ICEV,/uk/refrigerator/,lg-GSL360ICEV
331,UK,/uk/fridge-freezers/lg-GSL361ICEZ,/uk/refrigerator/,lg-GSL361ICEZ
332,UK,/uk/fridge-freezers/lg-gsl460icev,/uk/refrigerator/,lg-gsl460icev
333,UK,/uk/fridge-freezers/lg-gsl480pzxv,/uk/refrigerator/,lg-gsl480pzxv
334,UK,/uk/fridge-freezers/lg-GSL545NSQV,/uk/refrigerator/,lg-GSL545NSQV
335,UK,/uk/fridge-freezers/lg-GSL545NSYV,/uk/refrigerator/,lg-GSL545NSYV
336,UK,/uk/fridge-freezers/lg-GSL545NSYZ,/uk/refrigerator/,lg-GSL545NSYZ
337,UK,/uk/fridge-freezers/lg-GSL545PVYV,/uk/refrigerator/,lg-GSL545PVYV
338,UK,/uk/fridge-freezers/lg-GSL545WBQV,/uk/refrigerator/,lg-GSL545WBQV
339,UK,/uk/fridge-freezers/lg-GSL545WBYV,/uk/refrigerator/,lg-GSL545WBYV
340,UK,/uk/fridge-freezers/lg-GSL560PZXV,/uk/refrigerator/,lg-GSL560PZXV
341,UK,/uk/fridge-freezers/lg-GSL561PZUZ,/uk/refrigerator/,lg-GSL561PZUZ
342,UK,/uk/fridge-freezers/lg-gsl760mckv,/uk/refrigerator/,lg-gsl760mckv
343,UK,/uk/fridge-freezers/lg-GSL760MCXV,/uk/refrigerator/,lg-GSL760MCXV
344,UK,/uk/fridge-freezers/lg-GSL760PZXV,/uk/refrigerator/,lg-GSL760PZXV
345,UK,/uk/fridge-freezers/lg-GSL760WBXV,/uk/refrigerator/,lg-GSL760WBXV
346,UK,/uk/fridge-freezers/lg-gsl761mckv,/uk/refrigerator/,lg-gsl761mckv
347,UK,/uk/fridge-freezers/lg-GSL761MCXV,/uk/refrigerator/,lg-GSL761MCXV
348,UK,/uk/fridge-freezers/lg-GSL761PZUV,/uk/refrigerator/,lg-GSL761PZUV
349,UK,/uk/fridge-freezers/lg-GSL761PZXV,/uk/refrigerator/,lg-GSL761PZXV
350,UK,/uk/fridge-freezers/lg-GSL761WBXV,/uk/refrigerator/,lg-GSL761WBXV
351,UK,/uk/fridge-freezers/lg-GSL960PZBV,/uk/refrigerator/,lg-GSL960PZBV
352,UK,/uk/fridge-freezers/lg-gsl960pzjv,/uk/refrigerator/,lg-gsl960pzjv
353,UK,/uk/fridge-freezers/lg-GSL961PZBV,/uk/refrigerator/,lg-GSL961PZBV
354,UK,/uk/fridge-freezers/lg-gsl961pzjv,/uk/refrigerator/,lg-gsl961pzjv
355,UK,/uk/fridge-freezers/lg-gsla80pzlf,/uk/refrigerator/,lg-gsla80pzlf
356,UK,/uk/fridge-freezers/lg-gsla81pzlf,/uk/refrigerator/,lg-gsla81pzlf
357,UK,/uk/fridge-freezers/lg-gsld50dsxm,/uk/refrigerator/,lg-gsld50dsxm
358,UK,/uk/fridge-freezers/lg-gsld80pzrf,/uk/refrigerator/,lg-gsld80pzrf
359,UK,/uk/fridge-freezers/lg-gsld81pzrf,/uk/refrigerator/,lg-gsld81pzrf
360,UK,/uk/fridge-freezers/lg-gslv50dsxm,/uk/refrigerator/,lg-gslv50dsxm
361,UK,/uk/fridge-freezers/lg-gslv70mctf,/uk/refrigerator/,lg-gslv70mctf
362,UK,/uk/fridge-freezers/lg-gslv70pztf,/uk/refrigerator/,lg-gslv70pztf
363,UK,/uk/fridge-freezers/lg-gslv71mctf,/uk/refrigerator/,lg-gslv71mctf
364,UK,/uk/fridge-freezers/lg-gslv71pztf,/uk/refrigerator/,lg-gslv71pztf
365,UK,/uk/fridge-freezers/lg-gslv91pzae,/uk/refrigerator/,lg-gslv91pzae
366,UK,/uk/fridge-freezers/lg-GSM760PZXZ,/uk/refrigerator/,lg-GSM760PZXZ
367,UK,/uk/fridge-freezers/lg-gsqv90pzae,/uk/refrigerator/,lg-gsqv90pzae
368,UK,/uk/fridge-freezers/lg-gsx960mccz,/uk/refrigerator/,lg-gsx960mccz
369,UK,/uk/fridge-freezers/lg-GSX960MCVZ,/uk/refrigerator/,lg-GSX960MCVZ
370,UK,/uk/fridge-freezers/lg-GSX960MTAZ,/uk/refrigerator/,lg-GSX960MTAZ
371,UK,/uk/fridge-freezers/lg-GSX960NSAZ,/uk/refrigerator/,lg-GSX960NSAZ
372,UK,/uk/fridge-freezers/lg-GSX960NSVZ,/uk/refrigerator/,lg-GSX960NSVZ
373,UK,/uk/fridge-freezers/lg-gsx961mccz,/uk/refrigerator/,lg-gsx961mccz
374,UK,/uk/fridge-freezers/lg-GSX961MCVZ,/uk/refrigerator/,lg-GSX961MCVZ
375,UK,/uk/fridge-freezers/lg-GSX961MTAZ,/uk/refrigerator/,lg-GSX961MTAZ
376,UK,/uk/fridge-freezers/lg-GSX961NSAZ,/uk/refrigerator/,lg-GSX961NSAZ
377,UK,/uk/fridge-freezers/lg-GSX961NSVZ,/uk/refrigerator/,lg-GSX961NSVZ
378,UK,/uk/fridge-freezers/lg-gsxv80pzle,/uk/refrigerator/,lg-gsxv80pzle
379,UK,/uk/fridge-freezers/lg-gsxv90bsae,/uk/refrigerator/,lg-gsxv90bsae
380,UK,/uk/fridge-freezers/lg-gsxv90mcae,/uk/refrigerator/,lg-gsxv90mcae
381,UK,/uk/fridge-freezers/lg-gsxv90mcde,/uk/refrigerator/,lg-gsxv90mcde
382,UK,/uk/fridge-freezers/lg-gsxv91bsae,/uk/refrigerator/,lg-gsxv91bsae
383,UK,/uk/fridge-freezers/lg-gsxv91mcae,/uk/refrigerator/,lg-gsxv91mcae
384,UK,/uk/fridge-freezers/lg-GWB207FBQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWB207FBQA-american-style-fridge-freezer
385,UK,/uk/fridge-freezers/lg-GWB207FLQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWB207FLQA-american-style-fridge-freezer
386,UK,/uk/fridge-freezers/lg-GWB207FSQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWB207FSQA-american-style-fridge-freezer
387,UK,/uk/fridge-freezers/lg-GWB207FVQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWB207FVQA-american-style-fridge-freezer
388,UK,/uk/fridge-freezers/lg-GWB227WLQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWB227WLQA-american-style-fridge-freezer
389,UK,/uk/fridge-freezers/lg-GWB227YBQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWB227YBQA-american-style-fridge-freezer
390,UK,/uk/fridge-freezers/lg-GWB227YSAA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWB227YSAA-american-style-fridge-freezer
391,UK,/uk/fridge-freezers/lg-GWL207FBQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWL207FBQA-american-style-fridge-freezer
392,UK,/uk/fridge-freezers/lg-GWL207FLQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWL207FLQA-american-style-fridge-freezer
393,UK,/uk/fridge-freezers/lg-GWL207FSQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWL207FSQA-american-style-fridge-freezer
394,UK,/uk/fridge-freezers/lg-GWL227HBQA-american-style-fridge-freezer,/uk/refrigerator/,lg-GWL227HBQA-american-style-fridge-freezer
